"bottle.id","approach.fit","lag.rem","fit.to","fit.last","tlag","ylag","B0","k","ME"
"194","2","TRUE","SMP",FALSE,1,102.23,349.96,0.594,0.98613
"194","3","FALSE","SMP.rate",FALSE,0,0,369.6,0.40117,0.89958
"194","4","FALSE","SMP",FALSE,0,0,353.1,0.4643,0.98977
"194","5","TRUE","SMP.rate",TRUE,1,102.23,361.31,0.63691,0.98729
"194","6","TRUE","SMP",TRUE,1,102.23,361.34,0.50514,0.96591
"195","1","TRUE","SMP.rate",FALSE,1,127.47,364.36,1.0071,0.99303
"195","2","TRUE","SMP",FALSE,1,127.47,386.45,0.74276,0.96937
"195","3","FALSE","SMP.rate",FALSE,0,0,407.84,0.46495,0.86735
"195","4","FALSE","SMP",FALSE,0,0,390.13,0.53739,0.98331
"195","5","TRUE","SMP.rate",TRUE,1,127.47,402.4,0.84113,0.97909
"195","6","TRUE","SMP",TRUE,1,127.47,402.41,0.58077,0.92797
"196","1","TRUE","SMP.rate",FALSE,1,119.32,366.67,0.75357,0.9825
"196","2","TRUE","SMP",FALSE,1,119.32,382.3,0.61568,0.97917
"196","3","FALSE","SMP.rate",FALSE,0,0,401.05,0.42704,0.9032
"196","4","FALSE","SMP",FALSE,0,0,385.46,0.48512,0.98819
"196","5","TRUE","SMP.rate",TRUE,1,119.32,395.67,0.66616,0.97453
"196","6","TRUE","SMP",TRUE,1,119.32,395.7,0.51074,0.95407
"197","1","TRUE","SMP.rate",FALSE,1,127.05,360.39,1.0266,0.99282
"197","2","TRUE","SMP",FALSE,1,127.05,381.6,0.76164,0.96894
"197","3","FALSE","SMP.rate",FALSE,0,0,403.22,0.46959,0.86543
"197","4","FALSE","SMP",FALSE,0,0,385.27,0.54484,0.98288
"197","5","TRUE","SMP.rate",TRUE,1,127.05,397.31,0.85946,0.97925
"197","6","TRUE","SMP",TRUE,1,127.05,397.32,0.59458,0.92672
"20","1","TRUE","SMP.rate",FALSE,1,90.467,334.04,1.0634,0.96243
"20","2","TRUE","SMP",FALSE,1,90.467,372.79,0.68084,0.98711
"20","3","FALSE","SMP.rate",FALSE,0,0,407.76,0.36761,0.76367
"20","4","FALSE","SMP",FALSE,0,0,375.06,0.47786,0.98216
"20","5","TRUE","SMP.rate",TRUE,1,90.467,381.68,0.81946,0.94822
"20","6","TRUE","SMP",TRUE,1,90.467,381.68,0.61233,0.96739
"201","1","TRUE","SMP.rate",FALSE,1,74.613,363.63,0.68367,0.98792
"201","2","TRUE","SMP",FALSE,1,74.613,356.45,0.73899,0.99799
"201","3","FALSE","SMP.rate",FALSE,0,0,400.42,0.3367,0.7517
"201","4","FALSE","SMP",FALSE,0,0,361.14,0.46989,0.97163
"201","5","TRUE","SMP.rate",TRUE,1,74.613,358.39,0.69637,0.98771
"201","6","TRUE","SMP",TRUE,1,74.613,358.39,0.72388,0.99742
"202","1","TRUE","SMP.rate",FALSE,1,81.83,372.24,0.71038,0.99031
"202","2","TRUE","SMP",FALSE,1,81.83,367.43,0.74821,0.99779
"202","3","FALSE","SMP.rate",FALSE,0,0,410.79,0.34815,0.76762
"202","4","FALSE","SMP",FALSE,0,0,372.15,0.47873,0.97409
"202","5","TRUE","SMP.rate",TRUE,1,81.83,371.45,0.71235,0.99031
"202","6","TRUE","SMP",TRUE,1,81.83,371.45,0.71649,0.99541
"203","1","TRUE","SMP.rate",FALSE,1,76.262,363.08,0.68256,0.98841
"203","2","TRUE","SMP",FALSE,1,76.262,358.55,0.71734,0.99739
"203","3","FALSE","SMP.rate",FALSE,0,0,400.58,0.33789,0.76112
"203","4","FALSE","SMP",FALSE,0,0,363.34,0.46322,0.97422
"203","5","TRUE","SMP.rate",TRUE,1,76.262,362.38,0.68426,0.98841
"203","6","TRUE","SMP",TRUE,1,76.262,362.38,0.68789,0.99523
"204","1","TRUE","SMP.rate",FALSE,1,138.48,347.11,1.1481,0.99408
"204","2","TRUE","SMP",FALSE,1,138.48,369.95,0.81084,0.98146
"204","3","FALSE","SMP.rate",FALSE,0,0,390,0.51614,0.89931
"204","4","FALSE","SMP",FALSE,0,0,372.71,0.59668,0.98917
"204","5","TRUE","SMP.rate",TRUE,1,138.48,379.43,0.94986,0.98206
"204","6","TRUE","SMP",TRUE,1,138.48,379.43,0.69375,0.96111
"205","1","TRUE","SMP.rate",FALSE,1,137.52,356.35,1.0702,0.99619
"205","2","TRUE","SMP",FALSE,1,137.52,375.14,0.8146,0.98502
"205","3","FALSE","SMP.rate",FALSE,0,0,397.59,0.50326,0.90019
"205","4","FALSE","SMP",FALSE,0,0,378.06,0.591,0.98916
"205","5","TRUE","SMP.rate",TRUE,1,137.52,383.71,0.92264,0.988
"205","6","TRUE","SMP",TRUE,1,137.52,383.71,0.71266,0.96904
"206","1","TRUE","SMP.rate",FALSE,1,140.41,360.29,1.0606,0.99594
"206","2","TRUE","SMP",FALSE,1,140.41,379.88,0.79979,0.98421
"206","3","FALSE","SMP.rate",FALSE,0,0,401.37,0.50667,0.90611
"206","4","FALSE","SMP",FALSE,0,0,382.72,0.58973,0.98961
"206","5","TRUE","SMP.rate",TRUE,1,140.41,388.92,0.90896,0.98711
"206","6","TRUE","SMP",TRUE,1,140.41,388.92,0.69515,0.96696
"207","1","TRUE","SMP.rate",FALSE,0,0,391.84,0.60767,0.9102
"207","2","TRUE","SMP",FALSE,0,0,379.54,0.67382,0.98648
"207","3","FALSE","SMP.rate",FALSE,0,0,391.84,0.60767,0.9102
"207","4","FALSE","SMP",FALSE,0,0,379.54,0.67382,0.98648
"207","5","TRUE","SMP.rate",TRUE,0,0,387.26,0.61435,0.91011
"207","6","TRUE","SMP",TRUE,0,0,387.26,0.63205,0.9817
"208","1","TRUE","SMP.rate",FALSE,0,0,401.92,0.58773,0.91797
"208","2","TRUE","SMP",FALSE,0,0,391.16,0.64175,0.98751
"208","3","FALSE","SMP.rate",FALSE,0,0,401.92,0.58773,0.91797
"208","4","FALSE","SMP",FALSE,0,0,391.16,0.64175,0.98751
"208","5","TRUE","SMP.rate",TRUE,0,0,399.67,0.59084,0.91795
"208","6","TRUE","SMP",TRUE,0,0,399.67,0.59896,0.98223
"209","1","TRUE","SMP.rate",FALSE,0,0,399.05,0.57795,0.91961
"209","2","TRUE","SMP",FALSE,0,0,389.26,0.62646,0.98724
"209","3","FALSE","SMP.rate",FALSE,0,0,399.05,0.57795,0.91961
"209","4","FALSE","SMP",FALSE,0,0,389.26,0.62646,0.98724
"209","5","TRUE","SMP.rate",TRUE,0,0,397.82,0.57963,0.9196
"209","6","TRUE","SMP",TRUE,0,0,397.82,0.58404,0.98196
"21","1","TRUE","SMP.rate",FALSE,1,97.198,331.99,1.1229,0.96528
"21","2","TRUE","SMP",FALSE,1,97.198,367.73,0.72723,0.98708
"21","3","FALSE","SMP.rate",FALSE,0,0,401.56,0.39,0.78113
"21","4","FALSE","SMP",FALSE,0,0,369.87,0.50477,0.98251
"21","5","TRUE","SMP.rate",TRUE,1,97.198,377.57,0.86562,0.95105
"21","6","TRUE","SMP",TRUE,1,97.198,377.57,0.64218,0.95987
"210","1","TRUE","SMP.rate",FALSE,1,123.78,456.52,0.62757,0.99231
"210","2","TRUE","SMP",FALSE,1,123.78,466.68,0.57078,0.99287
"210","3","FALSE","SMP.rate",FALSE,0,0,499.03,0.36596,0.88949
"210","4","FALSE","SMP",FALSE,0,0,471.41,0.43878,0.99003
"210","5","TRUE","SMP.rate",TRUE,1,123.78,477.73,0.58733,0.98983
"210","6","TRUE","SMP",TRUE,1,123.78,477.75,0.51257,0.98296
"211","1","TRUE","SMP.rate",FALSE,1,129.72,472.99,0.6283,0.99335
"211","2","TRUE","SMP",FALSE,1,129.72,488.41,0.5471,0.99199
"211","3","FALSE","SMP.rate",FALSE,0,0,518.86,0.36575,0.89487
"211","4","FALSE","SMP",FALSE,0,0,493.17,0.42985,0.9912
"211","5","TRUE","SMP.rate",TRUE,1,129.72,500.69,0.57701,0.98945
"211","6","TRUE","SMP",TRUE,1,129.72,500.74,0.48747,0.98124
"212","1","TRUE","SMP.rate",FALSE,1,130.19,443.9,0.69049,0.99393
"212","2","TRUE","SMP",FALSE,1,130.19,460.85,0.58425,0.98999
"212","3","FALSE","SMP.rate",FALSE,0,0,488.7,0.38855,0.89544
"212","4","FALSE","SMP",FALSE,0,0,465.13,0.45485,0.99067
"212","5","TRUE","SMP.rate",TRUE,1,130.19,473.01,0.62531,0.98891
"212","6","TRUE","SMP",TRUE,1,130.19,473.03,0.51471,0.97693
"214","1","TRUE","SMP.rate",FALSE,0,0,356.09,0.61843,0.96529
"214","2","TRUE","SMP",FALSE,0,0,368.29,0.62957,0.99697
"214","3","FALSE","SMP.rate",FALSE,0,0,356.09,0.61843,0.96529
"214","4","FALSE","SMP",FALSE,0,0,368.29,0.62957,0.99697
"214","5","TRUE","SMP.rate",TRUE,0,0,373.43,0.58442,0.96401
"214","6","TRUE","SMP",TRUE,0,0,373.4,0.6085,0.99607
"215","1","TRUE","SMP.rate",FALSE,1.7,64.261,328.57,0.56474,0.9524
"215","2","TRUE","SMP",FALSE,1.7,64.261,341.85,0.57535,0.99718
"215","3","FALSE","SMP.rate",FALSE,0,0,411.68,0.15356,0.28908
"215","4","FALSE","SMP",FALSE,0,0,369.92,0.25844,0.94053
"215","5","TRUE","SMP.rate",TRUE,1.7,64.261,341.79,0.53538,0.95073
"215","6","TRUE","SMP",TRUE,1.7,64.261,341.64,0.57642,0.99718
"217","1","TRUE","SMP.rate",FALSE,0,0,349.33,0.57937,0.94925
"217","2","TRUE","SMP",FALSE,0,0,363.9,0.59695,0.99636
"217","3","FALSE","SMP.rate",FALSE,0,0,349.33,0.57937,0.94925
"217","4","FALSE","SMP",FALSE,0,0,363.9,0.59695,0.99636
"217","5","TRUE","SMP.rate",TRUE,0,0,369.22,0.54261,0.94751
"217","6","TRUE","SMP",TRUE,0,0,369.15,0.57632,0.99545
"219","1","TRUE","SMP.rate",FALSE,0,0,328.93,0.62527,0.91627
"219","2","TRUE","SMP",FALSE,0,0,360.45,0.61591,0.9969
"219","3","FALSE","SMP.rate",FALSE,0,0,328.93,0.62527,0.91627
"219","4","FALSE","SMP",FALSE,0,0,360.45,0.61591,0.9969
"219","5","TRUE","SMP.rate",TRUE,0,0,367.12,0.5458,0.9098
"219","6","TRUE","SMP",TRUE,0,0,367.05,0.5887,0.99537
"22","1","TRUE","SMP.rate",FALSE,0,0,310.83,1.2729,0.99603
"22","2","TRUE","SMP",FALSE,0,0,345.53,0.8804,0.96869
"22","3","FALSE","SMP.rate",FALSE,0,0,310.83,1.2729,0.99603
"22","4","FALSE","SMP",FALSE,0,0,345.53,0.8804,0.96869
"22","5","TRUE","SMP.rate",TRUE,0,0,363.88,1.0304,0.98217
"22","6","TRUE","SMP",TRUE,0,0,363.88,0.70923,0.90546
"220","1","TRUE","SMP.rate",FALSE,0,0,248.47,1.2337,0.8407
"220","2","TRUE","SMP",FALSE,0,0,373.97,0.65756,0.99542
"220","3","FALSE","SMP.rate",FALSE,0,0,248.47,1.2337,0.8407
"220","4","FALSE","SMP",FALSE,0,0,373.97,0.65756,0.99542
"220","5","TRUE","SMP.rate",TRUE,0,0,380.28,0.58065,0.78856
"220","6","TRUE","SMP",TRUE,0,0,380.23,0.6305,0.99393
"221","1","TRUE","SMP.rate",FALSE,0,0,213.29,1.5853,0.80596
"221","2","TRUE","SMP",FALSE,0,0,367.58,0.61018,0.9923
"221","3","FALSE","SMP.rate",FALSE,0,0,213.29,1.5853,0.80596
"221","4","FALSE","SMP",FALSE,0,0,367.58,0.61018,0.9923
"221","5","TRUE","SMP.rate",TRUE,0,0,374.55,0.53187,0.72913
"221","6","TRUE","SMP",TRUE,0,0,374.44,0.58154,0.99058
"222","1","TRUE","SMP.rate",FALSE,0,0,219.39,1.3752,0.81234
"222","2","TRUE","SMP",FALSE,0,0,359.56,0.60958,0.99336
"222","3","FALSE","SMP.rate",FALSE,0,0,219.39,1.3752,0.81234
"222","4","FALSE","SMP",FALSE,0,0,359.56,0.60958,0.99336
"222","5","TRUE","SMP.rate",TRUE,0,0,366.11,0.53309,0.74854
"222","6","TRUE","SMP",TRUE,0,0,366.01,0.58224,0.99177
"223","1","TRUE","SMP.rate",FALSE,1.7,64.977,331.33,0.63708,0.96795
"223","2","TRUE","SMP",FALSE,1.7,64.977,343.15,0.64317,0.99765
"223","3","FALSE","SMP.rate",FALSE,0,0,422.38,0.15553,0.27223
"223","4","FALSE","SMP",FALSE,0,0,369.91,0.27345,0.93439
"223","5","TRUE","SMP.rate",TRUE,1.7,64.977,344.19,0.6049,0.96636
"223","6","TRUE","SMP",TRUE,1.7,64.977,344.14,0.63743,0.99759
"224","1","TRUE","SMP.rate",FALSE,1.7,65.877,331.27,0.56493,0.9522
"224","2","TRUE","SMP",FALSE,1.7,65.877,341.25,0.59069,0.99656
"224","3","FALSE","SMP.rate",FALSE,0,0,415.32,0.15375,0.28817
"224","4","FALSE","SMP",FALSE,0,0,368.35,0.26396,0.93889
"224","5","TRUE","SMP.rate",TRUE,1.7,65.877,341,0.54335,0.95128
"224","6","TRUE","SMP",TRUE,1.7,65.877,340.84,0.59285,0.99655
"225","1","TRUE","SMP.rate",FALSE,0.8,27.039,397.81,0.22827,0.65826
"225","2","TRUE","SMP",FALSE,0.8,27.039,381.38,0.26471,0.97679
"225","3","FALSE","SMP.rate",FALSE,0,0,417.02,0.17154,0.545
"225","4","FALSE","SMP",FALSE,0,0,385.07,0.22327,0.9717
"225","5","TRUE","SMP.rate",TRUE,0.8,27.039,392.83,0.23096,0.65817
"225","6","TRUE","SMP",TRUE,0.8,27.039,392.77,0.23977,0.96643
"226","1","TRUE","SMP.rate",FALSE,0.8,31.293,422.12,0.23456,0.70127
"226","2","TRUE","SMP",FALSE,0.8,31.293,399.51,0.2846,0.97673
"226","3","FALSE","SMP.rate",FALSE,0,0,440.55,0.17816,0.58564
"226","4","FALSE","SMP",FALSE,0,0,402.89,0.23945,0.96954
"226","5","TRUE","SMP.rate",TRUE,0.8,31.293,407.59,0.24219,0.70052
"226","6","TRUE","SMP",TRUE,0.8,31.293,407.48,0.26684,0.97143
"227","1","TRUE","SMP.rate",FALSE,0.8,32.974,410.16,0.26147,0.72854
"227","2","TRUE","SMP",FALSE,0.8,32.974,403.78,0.27623,0.98153
"227","3","FALSE","SMP.rate",FALSE,0,0,435.44,0.18833,0.59567
"227","4","FALSE","SMP",FALSE,0,0,407.31,0.23461,0.97929
"227","5","TRUE","SMP.rate",TRUE,0.8,32.974,416.22,0.25767,0.72841
"227","6","TRUE","SMP",TRUE,0.8,32.974,416.26,0.24815,0.96901
"228","1","TRUE","SMP.rate",FALSE,0.5,9.1317,439.43,0.2422,0.63994
"228","2","TRUE","SMP",FALSE,0.5,9.1317,412.19,0.30029,0.97192
"228","3","FALSE","SMP.rate",FALSE,0,0,455.13,0.18949,0.5245
"228","4","FALSE","SMP",FALSE,0,0,414.97,0.25831,0.96327
"228","5","TRUE","SMP.rate",TRUE,0.5,9.1317,422.78,0.25025,0.6392
"228","6","TRUE","SMP",TRUE,0.5,9.1317,422.69,0.27768,0.96371
"229","1","TRUE","SMP.rate",FALSE,0.5,8.6549,409.89,0.25083,0.65675
"229","2","TRUE","SMP",FALSE,0.5,8.6549,383.78,0.31298,0.97181
"229","3","FALSE","SMP.rate",FALSE,0,0,424.6,0.19498,0.53611
"229","4","FALSE","SMP",FALSE,0,0,386.28,0.26791,0.96249
"229","5","TRUE","SMP.rate",TRUE,0.5,8.6549,392.99,0.25991,0.65586
"229","6","TRUE","SMP",TRUE,0.5,8.6549,392.93,0.29094,0.96419
"23","1","TRUE","SMP.rate",FALSE,0,0,315.84,1.1862,0.99732
"23","2","TRUE","SMP",FALSE,0,0,344.01,0.88468,0.97206
"23","3","FALSE","SMP.rate",FALSE,0,0,315.84,1.1862,0.99732
"23","4","FALSE","SMP",FALSE,0,0,344.01,0.88468,0.97206
"23","5","TRUE","SMP.rate",TRUE,0,0,361.19,0.99865,0.98714
"23","6","TRUE","SMP",TRUE,0,0,361.19,0.72608,0.91577
"230","1","TRUE","SMP.rate",FALSE,3.2,201.04,531.81,0.29469,0.90675
"230","2","TRUE","SMP",FALSE,3.2,201.04,559.71,0.2293,0.97444
"230","3","FALSE","SMP.rate",FALSE,0,0,610.72,0.13797,0.71274
"230","4","FALSE","SMP",FALSE,0,0,572.12,0.16977,0.98547
"230","5","TRUE","SMP.rate",TRUE,3.2,201.04,578.09,0.25545,0.89553
"230","6","TRUE","SMP",TRUE,3.2,201.04,579.29,0.19339,0.95302
"231","1","TRUE","SMP.rate",FALSE,3.2,194.88,531.3,0.27124,0.90424
"231","2","TRUE","SMP",FALSE,3.2,194.88,551.89,0.22606,0.98465
"231","3","FALSE","SMP.rate",FALSE,0,0,604.1,0.13439,0.71234
"231","4","FALSE","SMP",FALSE,0,0,564.56,0.16675,0.98649
"231","5","TRUE","SMP.rate",TRUE,3.2,194.88,567.29,0.2432,0.89747
"231","6","TRUE","SMP",TRUE,3.2,194.88,568.25,0.19661,0.9695
"232","1","TRUE","SMP.rate",FALSE,3.2,183.02,495.75,0.26952,0.90604
"232","2","TRUE","SMP",FALSE,3.2,183.02,512.9,0.22882,0.98662
"232","3","FALSE","SMP.rate",FALSE,0,0,560.89,0.1361,0.72217
"232","4","FALSE","SMP",FALSE,0,0,524.4,0.16874,0.98704
"232","5","TRUE","SMP.rate",TRUE,3.2,183.02,525.67,0.24454,0.90059
"232","6","TRUE","SMP",TRUE,3.2,183.02,526.39,0.20199,0.97415
"237","1","TRUE","SMP.rate",FALSE,1.8,133.86,488.4,0.43628,0.96296
"237","2","TRUE","SMP",FALSE,1.8,133.86,478.72,0.3558,0.99304
"237","3","FALSE","SMP.rate",FALSE,0,0,550.34,0.17767,0.62796
"237","4","FALSE","SMP",FALSE,0,0,487.81,0.25208,0.98418
"237","5","TRUE","SMP.rate",TRUE,1.8,133.86,483.46,0.44316,0.96288
"237","6","TRUE","SMP",TRUE,1.8,133.86,483.53,0.33838,0.99153
"238","1","TRUE","SMP.rate",FALSE,1.8,135,485.55,0.44886,0.96174
"238","2","TRUE","SMP",FALSE,1.8,135,471.21,0.38499,0.99339
"238","3","FALSE","SMP.rate",FALSE,0,0,546.15,0.18295,0.6496
"238","4","FALSE","SMP",FALSE,0,0,480.23,0.26291,0.9832
"238","5","TRUE","SMP.rate",TRUE,1.8,135,476.51,0.46224,0.96147
"238","6","TRUE","SMP",TRUE,1.8,135,476.55,0.36297,0.99131
"239","1","TRUE","SMP.rate",FALSE,1.8,-0.8147,356.56,0.33887,0.97973
"239","2","TRUE","SMP",FALSE,1.8,-0.8147,344.94,0.40465,0.99572
"239","3","FALSE","SMP.rate",FALSE,0,0,347.75,0.11318,0.24182
"239","4","FALSE","SMP",FALSE,0,0,358.87,0.20166,0.92137
"239","5","TRUE","SMP.rate",TRUE,1.8,-0.8147,338.37,0.35553,0.9782
"239","6","TRUE","SMP",TRUE,1.8,-0.8147,338.33,0.43032,0.99251
"24","1","TRUE","SMP.rate",FALSE,0,0,310.73,1.2963,0.99505
"24","2","TRUE","SMP",FALSE,0,0,354.17,0.80857,0.94243
"24","3","FALSE","SMP.rate",FALSE,0,0,310.73,1.2963,0.99505
"24","4","FALSE","SMP",FALSE,0,0,354.17,0.80857,0.94243
"24","5","TRUE","SMP.rate",TRUE,0,0,381,0.98426,0.97117
"24","6","TRUE","SMP",TRUE,0,0,381,0.57316,0.82465
"240","1","TRUE","SMP.rate",FALSE,0.8,29.118,360.11,0.4216,0.99463
"240","2","TRUE","SMP",FALSE,0.8,29.118,356.07,0.4369,0.99938
"240","3","FALSE","SMP.rate",FALSE,0,0,398.14,0.22306,0.69688
"240","4","FALSE","SMP",FALSE,0,0,360.38,0.31934,0.9831
"240","5","TRUE","SMP.rate",TRUE,0.8,29.118,353.63,0.43115,0.99447
"240","6","TRUE","SMP",TRUE,0.8,29.118,353.62,0.44697,0.99885
"241","1","TRUE","SMP.rate",FALSE,1.8,140.76,492.17,0.46402,0.96124
"241","2","TRUE","SMP",FALSE,1.8,140.76,485,0.3583,0.98991
"241","3","FALSE","SMP.rate",FALSE,0,0,561.3,0.18422,0.65273
"241","4","FALSE","SMP",FALSE,0,0,493.73,0.2571,0.98554
"241","5","TRUE","SMP.rate",TRUE,1.8,140.76,493.04,0.46271,0.96124
"241","6","TRUE","SMP",TRUE,1.8,140.76,493.13,0.32856,0.98564
"242","1","TRUE","SMP.rate",FALSE,1.8,0.2484,375.24,0.38506,0.98391
"242","2","TRUE","SMP",FALSE,1.8,0.2484,361.12,0.39303,0.99891
"242","3","FALSE","SMP.rate",FALSE,0,0,386.1,0.11361,0.22834
"242","4","FALSE","SMP",FALSE,0,0,377.11,0.19635,0.93386
"242","5","TRUE","SMP.rate",TRUE,1.8,0.2484,360.62,0.40082,0.98313
"242","6","TRUE","SMP",TRUE,1.8,0.2484,360.62,0.3949,0.9989
"243","1","TRUE","SMP.rate",FALSE,0.8,56.534,343.28,0.41811,0.97827
"243","2","TRUE","SMP",FALSE,0.8,56.534,358.96,0.41921,0.99547
"243","3","FALSE","SMP.rate",FALSE,0,0,373.81,0.27498,0.89514
"243","4","FALSE","SMP",FALSE,0,0,361.47,0.34394,0.98981
"243","5","TRUE","SMP.rate",TRUE,0.8,56.534,354.5,0.40018,0.97766
"243","6","TRUE","SMP",TRUE,0.8,56.534,354.49,0.43723,0.99348
"245","1","TRUE","SMP.rate",FALSE,1.8,7.7246,381.61,0.28274,0.94427
"245","2","TRUE","SMP",FALSE,1.8,7.7246,385.62,0.37747,0.99021
"245","3","FALSE","SMP.rate",FALSE,0,0,369.65,0.1107,0.29367
"245","4","FALSE","SMP",FALSE,0,0,400.61,0.19833,0.92208
"245","5","TRUE","SMP.rate",TRUE,1.8,7.7246,375.99,0.28636,0.94412
"245","6","TRUE","SMP",TRUE,1.8,7.7246,375.71,0.40858,0.98463
"246","1","TRUE","SMP.rate",FALSE,0.8,31.615,338.11,0.42079,0.98612
"246","2","TRUE","SMP",FALSE,0.8,31.615,356.49,0.37253,0.99607
"246","3","FALSE","SMP.rate",FALSE,0,0,383.16,0.22123,0.7197
"246","4","FALSE","SMP",FALSE,0,0,361.08,0.28796,0.98875
"246","5","TRUE","SMP.rate",TRUE,0.8,31.615,373.45,0.37039,0.98099
"246","6","TRUE","SMP",TRUE,0.8,31.615,373.54,0.31013,0.97543
"247","1","TRUE","SMP.rate",FALSE,0.8,56.809,312.31,0.40706,0.95868
"247","2","TRUE","SMP",FALSE,0.8,56.809,340.72,0.37966,0.99568
"247","3","FALSE","SMP.rate",FALSE,0,0,337.74,0.28526,0.91527
"247","4","FALSE","SMP",FALSE,0,0,342.86,0.32588,0.99294
"247","5","TRUE","SMP.rate",TRUE,0.8,56.809,339.89,0.36205,0.9543
"247","6","TRUE","SMP",TRUE,0.8,56.809,339.88,0.38303,0.99561
"249","1","TRUE","SMP.rate",FALSE,0.8,29.714,336.87,0.4049,0.98439
"249","2","TRUE","SMP",FALSE,0.8,29.714,356.56,0.37832,0.99913
"249","3","FALSE","SMP.rate",FALSE,0,0,376.08,0.21847,0.72275
"249","4","FALSE","SMP",FALSE,0,0,360.91,0.29109,0.98716
"249","5","TRUE","SMP.rate",TRUE,0.8,29.714,355.31,0.3785,0.98299
"249","6","TRUE","SMP",TRUE,0.8,29.714,355.31,0.38292,0.99901
"25","1","TRUE","SMP.rate",FALSE,0,0,313.75,1.7198,0.99484
"25","2","TRUE","SMP",FALSE,0,0,358.02,1.0409,0.96096
"25","3","FALSE","SMP.rate",FALSE,0,0,313.75,1.7198,0.99484
"25","4","FALSE","SMP",FALSE,0,0,358.02,1.0409,0.96096
"25","5","TRUE","SMP.rate",TRUE,0,0,381.11,1.269,0.97393
"25","6","TRUE","SMP",TRUE,0,0,381.11,0.78062,0.86278
"250","1","TRUE","SMP.rate",FALSE,0.8,69.7,324.03,0.44902,0.94271
"250","2","TRUE","SMP",FALSE,0.8,69.7,365.38,0.38966,0.99341
"250","3","FALSE","SMP.rate",FALSE,0,0,350.66,0.32252,0.92745
"250","4","FALSE","SMP",FALSE,0,0,367.22,0.34277,0.9934
"250","5","TRUE","SMP.rate",TRUE,0.8,69.7,367.39,0.37346,0.93276
"250","6","TRUE","SMP",TRUE,0.8,69.7,367.38,0.38164,0.99302
"254","1","TRUE","SMP.rate",FALSE,1,6.7391,385.99,0.23158,0.94911
"254","2","TRUE","SMP",FALSE,1,6.7391,369.36,0.26668,0.9923
"254","3","FALSE","SMP.rate",FALSE,0,0,418.35,0.1425,0.55347
"254","4","FALSE","SMP",FALSE,0,0,383.9,0.19192,0.96598
"254","5","TRUE","SMP.rate",TRUE,1,6.7391,364.61,0.24334,0.94629
"254","6","TRUE","SMP",TRUE,1,6.7391,362.87,0.27902,0.99093
"255","1","TRUE","SMP.rate",FALSE,1,5.7105,371.2,0.22348,0.92974
"255","2","TRUE","SMP",FALSE,1,5.7105,352.86,0.26323,0.98999
"255","3","FALSE","SMP.rate",FALSE,0,0,400.32,0.13971,0.54169
"255","4","FALSE","SMP",FALSE,0,0,366.97,0.18938,0.96262
"255","5","TRUE","SMP.rate",TRUE,1,5.7105,347.39,0.23631,0.92596
"255","6","TRUE","SMP",TRUE,1,5.7105,345.28,0.27797,0.98801
"256","1","TRUE","SMP.rate",FALSE,1,4.9588,371.09,0.20531,0.95995
"256","2","TRUE","SMP",FALSE,1,4.9588,358.73,0.22891,0.99684
"256","3","FALSE","SMP.rate",FALSE,0,0,406.15,0.12796,0.54952
"256","4","FALSE","SMP",FALSE,0,0,376.78,0.16539,0.97417
"256","5","TRUE","SMP.rate",TRUE,1,4.9588,356.26,0.21262,0.95836
"256","6","TRUE","SMP",TRUE,1,4.9588,353.98,0.23652,0.99627
"257","1","TRUE","SMP.rate",FALSE,0,0,382.96,0.19188,0.81106
"257","2","TRUE","SMP",FALSE,0,0,371.55,0.2109,0.99129
"257","3","FALSE","SMP.rate",FALSE,0,0,382.96,0.19188,0.81106
"257","4","FALSE","SMP",FALSE,0,0,371.55,0.2109,0.99129
"257","5","TRUE","SMP.rate",TRUE,0,0,369.76,0.19776,0.81008
"257","6","TRUE","SMP",TRUE,0,0,367.52,0.21643,0.99094
"258","1","TRUE","SMP.rate",FALSE,0,0,394.4,0.19117,0.8304
"258","2","TRUE","SMP",FALSE,0,0,382.81,0.21026,0.99129
"258","3","FALSE","SMP.rate",FALSE,0,0,394.4,0.19117,0.8304
"258","4","FALSE","SMP",FALSE,0,0,382.81,0.21026,0.99129
"258","5","TRUE","SMP.rate",TRUE,0,0,378.68,0.19793,0.82907
"258","6","TRUE","SMP",TRUE,0,0,376.15,0.21916,0.99037
"259","1","TRUE","SMP.rate",FALSE,0,0,391.29,0.19671,0.8326
"259","2","TRUE","SMP",FALSE,0,0,380.66,0.21466,0.99197
"259","3","FALSE","SMP.rate",FALSE,0,0,391.29,0.19671,0.8326
"259","4","FALSE","SMP",FALSE,0,0,380.66,0.21466,0.99197
"259","5","TRUE","SMP.rate",TRUE,0,0,376.9,0.20321,0.83149
"259","6","TRUE","SMP",TRUE,0,0,374.78,0.22279,0.99122
"26","1","TRUE","SMP.rate",FALSE,0,0,313.75,1.6481,0.98949
"26","2","TRUE","SMP",FALSE,0,0,383.55,0.75707,0.93222
"26","3","FALSE","SMP.rate",FALSE,0,0,313.75,1.6481,0.98949
"26","4","FALSE","SMP",FALSE,0,0,383.55,0.75707,0.93222
"26","5","TRUE","SMP.rate",TRUE,0,0,408.63,1.0941,0.95082
"26","6","TRUE","SMP",TRUE,0,0,408.63,0.55008,0.84791
"260","1","TRUE","SMP.rate",FALSE,0,0,412.26,0.14342,0.55036
